2271,rubies,Rubies,2018-01-15 20:40:27.807,RBIES
2272,cypher,Cypher,2018-01-15 20:40:27.807,CYP
2273,bitcoin-planet,Bitcoin Planet,2018-01-15 20:40:27.810,BTPL
2274,jin-coin,Jin Coin,2018-01-15 20:40:27.810,JIN
2275,sooncoin,Sooncoin,2018-01-15 20:40:27.810,SOON
2276,kayicoin,Kayicoin,2018-01-15 20:40:27.810,KAYI
2277,hexx,Hexx,2018-01-15 20:40:27.810,HXX
2278,eurocoin,Eurocoin,2018-01-15 20:40:27.810,EUC
2279,bitasean,Bitasean,2018-01-15 20:40:27.810,BAS
2280,marijuanacoin,Marijuanacoin,2018-01-15 20:40:27.810,MAR
2281,virta-unique-coin,Virta Unique Coin,2018-01-15 20:40:27.810,VUC
2282,mustangcoin,Mustangcoin,2018-01-15 20:40:27.810,MST
2283,ebitcoin-cash,Ebitcoin Cash,2018-01-15 20:40:27.810,EBCH
2284,kronecoin,Kronecoin,2018-01-15 20:40:27.810,KRONE
2285,philosopher-stones,Philosopher Stones,2018-01-15 20:40:27.810,PHS
2286,motocoin,Motocoin,2018-01-15 20:40:27.813,MOTO
2287,reecoin,Reecoin,2018-01-15 20:40:27.813,REE
2288,quazarcoin,Quazarcoin,2018-01-15 20:40:27.813,QCN
2289,catcoin,Catcoin,2018-01-15 20:40:27.813,CAT
2290,mao-zedong,Mao Zedong,2018-01-15 20:40:27.813,MAO
2291,money,Money,2018-01-15 20:40:27.813,$$$
2292,globalboost-y,Globalboost Y,2018-01-15 20:40:27.813,BSTY
2293,tekcoin,Tekcoin,2018-01-15 20:40:27.813,TEK
2294,aquariuscoin,Aquariuscoin,2018-01-15 20:40:27.813,ARCO
2295,globaltoken,Globaltoken,2018-01-15 20:40:27.813,GLT
2296,sativacoin,Sativacoin,2018-01-15 20:40:27.817,STV
2297,honey,Honey,2018-01-15 20:40:27.817,HONEY
2298,idice,Idice,2018-01-15 20:40:27.817,ICE
2299,satoshimadness,Satoshimadness,2018-01-15 20:40:27.817,MAD
2300,evotion,Evotion,2018-01-15 20:40:27.817,EVO
2301,soilcoin,Soilcoin,2018-01-15 20:40:27.817,SOIL
2302,btctalkcoin,Btctalkcoin,2018-01-15 20:40:27.817,TALK
2303,icobid,Icobid,2018-01-15 20:40:27.817,ICOB
2304,bumbacoin,Bumbacoin,2018-01-15 20:40:27.817,BUMBA
2305,eaglecoin,Eaglecoin,2018-01-15 20:40:27.817,EAGLE
2306,cashcoin,Cashcoin,2018-01-15 20:40:27.817,CASH
2307,neuro,Neuro,2018-01-15 20:40:27.820,NRO
2308,x-coin,X Coin,2018-01-15 20:40:27.820,XCO
2309,gold-pressed-latinum,Gold Pressed Latinum,2018-01-15 20:40:27.820,GPL
2310,metal-music-coin,Metal Music Coin,2018-01-15 20:40:27.820,MTLMC3
2311,gpu-coin,Gpu Coin,2018-01-15 20:40:27.820,GPU
2312,eryllium,Eryllium,2018-01-15 20:40:27.820,ERY
2313,bitgem,Bitgem,2018-01-15 20:40:27.820,BTG
2314,acoin,Acoin,2018-01-15 20:40:27.820,ACOIN
2315,sixeleven,Sixeleven,2018-01-15 20:40:27.820,611
2316,fuzzballs,Fuzzballs,2018-01-15 20:40:27.820,FUZZ
2317,beatcoin,Beatcoin,2018-01-15 20:40:27.820,XBTS
2318,bitz,Bitz,2018-01-15 20:40:27.820,BITZ
2319,cachecoin,Cachecoin,2018-01-15 20:40:27.820,CACH
2320,ronpaulcoin,Ronpaulcoin,2018-01-15 20:40:27.820,RPC
2321,virtacoinplus,Virtacoinplus,2018-01-15 20:40:27.823,XVP
2322,bitsilver,Bitsilver,2018-01-15 20:40:27.823,BITSILVER
2323,litecoin-ultra,Litecoin Ultra,2018-01-15 20:40:27.823,LTCU
2324,creatio,Creatio,2018-01-15 20:40:27.823,XCRE
2325,compucoin,Compucoin,2018-01-15 20:40:27.823,CPN
2326,ereal,Ereal,2018-01-15 20:40:27.823,EREAL
2327,flaxscript,Flaxscript,2018-01-15 20:40:27.823,FLAX
2328,bipcoin,Bipcoin,2018-01-15 20:40:27.823,BIP
2329,allion,Allion,2018-01-15 20:40:27.823,ALL
2330,slevin,Slevin,2018-01-15 20:40:27.827,SLEVIN
2331,theresa-may-coin,Theresa May Coin,2018-01-15 20:40:27.827,MAY
2332,goldpieces,Goldpieces,2018-01-15 20:40:27.827,GP
2333,songcoin,Songcoin,2018-01-15 20:40:27.827,SONG
2334,aerium,Aerium,2018-01-15 20:40:27.827,AERM
2335,global-tour-coin,Global Tour Coin,2018-01-15 20:40:27.827,GTC
2336,exchangen,Exchangen,2018-01-15 20:40:27.827,EXN
2337,digital-rupees,Digital Rupees,2018-01-15 20:40:27.827,DRS
2338,solarflarecoin,Solarflarecoin,2018-01-15 20:40:27.827,SFC
2339,300-token,300 Token,2018-01-15 20:40:27.827,300
2340,ecocoin,Ecocoin,2018-01-15 20:40:27.830,ECO
2341,rupaya,Rupaya,2018-01-15 20:40:27.830,RUPX
2342,comet,Comet,2018-01-15 20:40:27.830,CMT
2343,doubloon,Doubloon,2018-01-15 20:40:27.830,BOAT
2344,nevacoin,Nevacoin,2018-01-15 20:40:27.830,NEVA
2345,healthywormcoin,Healthywormcoin,2018-01-15 20:40:27.830,WORM
2346,bnrtxcoin,Bnrtxcoin,2018-01-15 20:40:27.830,BNX
2347,benjirolls,Benjirolls,2018-01-15 20:40:27.830,BENJI
2348,coinonat,Coinonat,2018-01-15 20:40:27.830,CXT
2349,master-swiscoin,Master Swiscoin,2018-01-15 20:40:27.830,MSCN
2350,bitgold,Bitgold,2018-01-15 20:40:27.830,BITGOLD
2351,impact,Impact,2018-01-15 20:40:27.830,IMX
2352,spots,Spots,2018-01-15 20:40:27.830,SPT
2353,luna-coin,Luna Coin,2018-01-15 20:40:27.833,LUNA
2354,useless-ethereum-token,Useless Ethereum Token,2018-01-15 20:40:27.833,UET
2355,bolenum,Bolenum,2018-01-15 20:40:27.833,BLN
2356,tajcoin,Tajcoin,2018-01-15 20:40:27.833,TAJ
2357,uro,Uro,2018-01-15 20:40:27.833,URO
2358,torcoin-tor,Torcoin Tor,2018-01-15 20:40:27.833,TOR
2359,zetamicron,Zetamicron,2018-01-15 20:40:27.833,ZMC
2360,cthulhu-offerings,Cthulhu Offerings,2018-01-15 20:40:27.833,OFF
2361,allsafe,Allsafe,2018-01-15 20:40:27.833,ASAFE2
2362,leacoin,Leacoin,2018-01-15 20:40:27.833,LEA
2363,swaptoken,Swaptoken,2018-01-15 20:40:27.837,TOKEN
2364,kingn-coin,Kingn Coin,2018-01-15 20:40:27.837,KNC
2365,women,Women,2018-01-15 20:40:27.837,WOMEN
2366,antibitcoin,Antibitcoin,2018-01-15 20:40:27.837,ANTI
2367,bitcoin-21,Bitcoin 21,2018-01-15 20:40:27.837,XBTC21
2368,iconic,Iconic,2018-01-15 20:40:27.837,ICON
2369,vector,Vector,2018-01-15 20:40:27.837,VEC2
2370,hempcoin-hmp,Hempcoin Hmp,2018-01-15 20:40:27.837,HMP
2371,dappster,Dappster,2018-01-15 20:40:27.837,DLISK
2372,skeincoin,Skeincoin,2018-01-15 20:40:27.837,SKC
2373,playercoin,Playercoin,2018-01-15 20:40:27.837,PLACO
2374,debitcoin,Debitcoin,2018-01-15 20:40:27.840,DBTC
2375,artex-coin,Artex Coin,2018-01-15 20:40:27.840,ATX
2376,usde,Usde,2018-01-15 20:40:27.840,USDE
2377,cybcsec,Cybcsec,2018-01-15 20:40:27.840,XCS
2378,roofs,Roofs,2018-01-15 20:40:27.840,ROOFS
2379,quebecoin,Quebecoin,2018-01-15 20:40:27.840,QBC
2380,printerium,Printerium,2018-01-15 20:40:27.840,PRX
2381,socialcoin-socc,Socialcoin Socc,2018-01-15 20:40:27.840,SOCC
2382,ponzicoin,Ponzicoin,2018-01-15 20:40:27.840,PONZI
2383,ride-my-car,Ride My Car,2018-01-15 20:40:27.840,RIDE
2384,biteur,Biteur,2018-01-15 20:40:27.840,BITEUR
2385,plncoin,Plncoin,2018-01-15 20:40:27.840,PLNC
2386,bitvolt,Bitvolt,2018-01-15 20:40:27.840,VOLT
2387,dibcoin,Dibcoin,2018-01-15 20:40:27.843,DIBC
2388,geertcoin,Geertcoin,2018-01-15 20:40:27.843,GEERT
2389,prcoin,Prcoin,2018-01-15 20:40:27.843,PRC
2390,litecred,Litecred,2018-01-15 20:40:27.843,LTCR
2391,genstake,Genstake,2018-01-15 20:40:27.843,G3N
2392,wild-beast-block,Wild Beast Block,2018-01-15 20:40:27.843,WBB
2393,high-voltage,High Voltage,2018-01-15 20:40:27.843,HVCO
2394,orlycoin,Orlycoin,2018-01-15 20:40:27.843,ORLY
2395,veros,Veros,2018-01-15 20:40:27.843,VRS
2396,vault-coin,Vault Coin,2018-01-15 20:40:27.847,VLTC
2397,vaperscoin,Vaperscoin,2018-01-15 20:40:27.847,VPRC
2398,cabbage,Cabbage,2018-01-15 20:40:27.847,CAB
2399,anarchistsprime,Anarchistsprime,2018-01-15 20:40:27.847,ACP
2400,braincoin,Braincoin,2018-01-15 20:40:27.847,BRAIN
2401,ibank,Ibank,2018-01-15 20:40:27.847,IBANK
2402,speedcash,Speedcash,2018-01-15 20:40:27.847,SCS
2403,credence-coin,Credence Coin,2018-01-15 20:40:27.847,CRDNC
2404,dollar-online,Dollar Online,2018-01-15 20:40:27.847,DOLLAR
2405,unrealcoin,Unrealcoin,2018-01-15 20:40:27.847,URC
2406,argus,Argus,2018-01-15 20:40:27.847,ARGUS
2407,posex,Posex,2018-01-15 20:40:27.850,PEX
2408,coimatic-2,Coimatic 2,2018-01-15 20:40:27.850,CTIC2
2409,impulsecoin,Impulsecoin,2018-01-15 20:40:27.850,IMPS
2410,coimatic-3,Coimatic 3,2018-01-15 20:40:27.850,CTIC3
2411,biobar,Biobar,2018-01-15 20:40:27.850,BIOB
2412,elysium,Elysium,2018-01-15 20:40:27.850,ELS
2413,levoplus,Levoplus,2018-01-15 20:40:27.850,LVPS
2414,futurexe,Futurexe,2018-01-15 20:40:27.850,FXE
2415,crevacoin,Crevacoin,2018-01-15 20:40:27.850,CREVA
2416,p7coin,P7coin,2018-01-15 20:40:27.850,P7C
2417,ego,Ego,2018-01-15 20:40:27.850,EGO
2418,cryptoescudo,Cryptoescudo,2018-01-15 20:40:27.850,CESC
2419,ulatech,Ulatech,2018-01-15 20:40:27.850,ULA
2420,rawcoin2,Rawcoin2,2018-01-15 20:40:27.853,XRC
2421,magnum,Magnum,2018-01-15 20:40:27.853,MGM
2422,concoin,Concoin,2018-01-15 20:40:27.853,CONX
2423,geysercoin,Geysercoin,2018-01-15 20:40:27.853,GSR
2424,project-x,Project X,2018-01-15 20:40:27.853,NANOX
2425,tristar-coin,Tristar Coin,2018-01-15 20:40:27.853,TSTR
2426,selfiecoin,Selfiecoin,2018-01-15 20:40:27.853,SLFI
2427,enigma,Enigma,2018-01-15 20:40:27.853,XNG
2428,harmonycoin-hmc,Harmonycoin Hmc,2018-01-15 20:40:27.853,HMC
2429,ebittree-coin,Ebittree Coin,2018-01-15 20:40:27.857,EBT
2430,digital-money-bits,Digital Money Bits,2018-01-15 20:40:27.857,DMB
2431,abncoin,Abncoin,2018-01-15 20:40:27.857,ABN
2432,caliphcoin,Caliphcoin,2018-01-15 20:40:27.857,CALC
2433,applecoin-apw,Applecoin Apw,2018-01-15 20:40:27.857,APW
2434,photon,Photon,2018-01-15 20:40:27.857,PHO
2435,gcoin,Gcoin,2018-01-15 20:40:27.857,GCN
2436,virtacoin,Virtacoin,2018-01-15 20:40:27.857,VTA
2437,bitswift,Bitswift,2018-01-15 20:40:27.857,SWIFT
2438,the-cypherfunks,The Cypherfunks,2018-01-15 20:40:27.860,FUNK
2439,rustbits,Rustbits,2018-01-15 20:40:27.860,RUSTBITS
2440,janus,Janus,2018-01-15 20:40:27.860,JNS
2441,inpay,Inpay,2018-01-15 20:40:27.860,INPAY
2442,bunnycoin,Bunnycoin,2018-01-15 20:40:27.860,BUN
2443,cryptcoin,Cryptcoin,2018-01-15 20:40:27.860,CRYPT
2444,woodcoin,Woodcoin,2018-01-15 20:40:27.860,LOG
2445,yashcoin,Yashcoin,2018-01-15 20:40:27.860,YASH
2446,shorty,Shorty,2018-01-15 20:40:27.860,SHORTY
2447,ultimate-secure-cash,Ultimate Secure Cash,2018-01-15 20:40:27.860,USC
2448,fimkrypto,Fimkrypto,2018-01-15 20:40:27.860,FIMK
2449,arcade-token,Arcade Token,2018-01-15 20:40:27.860,ARC
2450,lottocoin,Lottocoin,2018-01-15 20:40:27.863,LOT
2451,corgicoin,Corgicoin,2018-01-15 20:40:27.863,CORG
2452,casino,Casino,2018-01-15 20:40:27.863,CASINO
2453,bankcoin,Bankcoin,2018-01-15 20:40:27.863,B@
2454,stress,Stress,2018-01-15 20:40:27.863,STS
2455,interzone,Interzone,2018-01-15 20:40:27.863,ITZ
2456,fincoin,Fincoin,2018-01-15 20:40:27.863,FNC
2457,ambercoin,Ambercoin,2018-01-15 20:40:27.867,AMBER
2458,remicoin,Remicoin,2018-01-15 20:40:27.867,RMC
2459,ganjacoin,Ganjacoin,2018-01-15 20:40:27.867,MRJA
2460,valorbit,Valorbit,2018-01-15 20:40:27.867,VAL
2461,wayguide,Wayguide,2018-01-15 20:40:27.867,WAY
2462,briacoin,Briacoin,2018-01-15 20:40:27.867,BRIA
2463,globalcoin,Globalcoin,2018-01-15 20:40:27.867,GLC
2464,flycoin,Flycoin,2018-01-15 20:40:27.867,FLY
2465,px,Px,2018-01-15 20:40:27.867,PX
2466,blazecoin,Blazecoin,2018-01-15 20:40:27.870,BLZ
2467,mutual-coin,Mutual Coin,2018-01-15 20:40:27.870,MUT
2468,shilling,Shilling,2018-01-15 20:40:27.870,SH
2469,coexistcoin,Coexistcoin,2018-01-15 20:40:27.870,COXST
2470,secretcoin,Secretcoin,2018-01-15 20:40:27.870,SCRT
2471,grantcoin,Grantcoin,2018-01-15 20:40:27.870,GRT
2472,firecoin,Firecoin,2018-01-15 20:40:27.870,FIRE
2473,joincoin,Joincoin,2018-01-15 20:40:27.870,J
2474,freicoin,Freicoin,2018-01-15 20:40:27.870,FRC
2475,shadow-token,Shadow Token,2018-01-15 20:40:27.873,SHDW
2476,sproutsextreme,Sproutsextreme,2018-01-15 20:40:27.873,SPEX
2477,islacoin,Islacoin,2018-01-15 20:40:27.873,ISL
2478,newbium,Newbium,2018-01-15 20:40:27.873,NEWB
2479,yacoin,Yacoin,2018-01-15 20:40:27.873,YAC
2480,sling,Sling,2018-01-15 20:40:27.873,SLING
2481,virtualcoin,Virtualcoin,2018-01-15 20:40:27.873,VC
2482,franko,Franko,2018-01-15 20:40:27.873,FRK
2483,wmcoin,Wmcoin,2018-01-15 20:40:27.873,WMC
2484,ether-for-the-rest-of-the-world,Ether For The Rest Of The World,2018-01-15 20:40:27.877,E4ROW
2485,crypto,Crypto,2018-01-15 20:40:27.877,CTO
2486,sacoin,Sacoin,2018-01-15 20:40:27.877,SAC
2487,boostcoin,Boostcoin,2018-01-15 20:40:27.877,BOST
2488,californium,Californium,2018-01-15 20:40:27.877,CF
2489,piecoin,Piecoin,2018-01-15 20:40:27.877,PIE
2490,javascript-token,Javascript Token,2018-01-15 20:40:27.877,JS
2491,guccionecoin,Guccionecoin,2018-01-15 20:40:27.877,GCC
2492,pulse,Pulse,2018-01-15 20:40:27.877,PULSE
2493,jewels,Jewels,2018-01-15 20:40:27.877,JWL
2494,vip-tokens,Vip Tokens,2018-01-15 20:40:27.880,VIP
2495,yellow-token,Yellow Token,2018-01-15 20:40:27.880,YEL
2496,dreamcoin,Dreamcoin,2018-01-15 20:40:27.880,DRM
2497,warp,Warp,2018-01-15 20:40:27.880,WARP
2498,flavorcoin,Flavorcoin,2018-01-15 20:40:27.880,FLVR
2499,asiadigicoin,Asiadigicoin,2018-01-15 20:40:27.880,ADCN
2500,destiny,Destiny,2018-01-15 20:40:27.880,DES
2501,beavercoin,Beavercoin,2018-01-15 20:40:27.880,BVC
2502,ripto-bux,Ripto Bux,2018-01-15 20:40:27.880,RBX
2503,cryptoworldx-token,Cryptoworldx Token,2018-01-15 20:40:27.880,CWXT
2504,rsgpcoin,Rsgpcoin,2018-01-15 20:40:27.880,RSGP
2505,billarycoin,Billarycoin,2018-01-15 20:40:27.880,BLRY
2506,milocoin,Milocoin,2018-01-15 20:40:27.880,MILO
2507,bowscoin,Bowscoin,2018-01-15 20:40:27.880,BSC
2508,bios-crypto,Bios Crypto,2018-01-15 20:40:27.883,BIOS
2509,zayedcoin,Zayedcoin,2018-01-15 20:40:27.883,ZYD
2510,jobscoin,Jobscoin,2018-01-15 20:40:27.883,JOBS
2511,arbit,Arbit,2018-01-15 20:40:27.883,ARB
2512,mindcoin,Mindcoin,2018-01-15 20:40:27.883,MND
2513,blackstar,Blackstar,2018-01-15 20:40:27.883,BSTAR
2514,tagrcoin,Tagrcoin,2018-01-15 20:40:27.883,TAGR
2515,gamebet-coin,Gamebet Coin,2018-01-15 20:40:27.883,GBT
2516,steps,Steps,2018-01-15 20:40:27.883,STEPS
2517,xonecoin,Xonecoin,2018-01-15 20:40:27.883,XOC
2518,morningstar-payments,Morningstar Payments,2018-01-15 20:40:27.883,MRNG
2519,mtmgaming,Mtmgaming,2018-01-15 20:40:27.887,MTM
2520,tychocoin,Tychocoin,2018-01-15 20:40:27.887,TYCHO
2521,zonecoin,Zonecoin,2018-01-15 20:40:27.887,ZNE
2522,letitride,Letitride,2018-01-15 20:40:27.887,LIR
2523,corethum,Corethum,2018-01-15 20:40:27.887,CRTM
2524,sojourn,Sojourn,2018-01-15 20:40:27.887,SOJ
2525,crtcoin,Crtcoin,2018-01-15 20:40:27.887,CRT
2526,osmiumcoin,Osmiumcoin,2018-01-15 20:40:27.887,OS76
2527,antilitecoin,Antilitecoin,2018-01-15 20:40:27.887,ALTC
2528,nodecoin,Nodecoin,2018-01-15 20:40:27.890,NODC
2529,sydpak,Sydpak,2018-01-15 20:40:27.890,SDP
2530,frazcoin,Frazcoin,2018-01-15 20:40:27.890,FRAZ
2531,agrolifecoin,Agrolifecoin,2018-01-15 20:40:27.890,AGLC
2532,lex4all,Lex4all,2018-01-15 20:40:27.890,LEX
2533,qibuck-asset,Qibuck Asset,2018-01-15 20:40:27.890,QBK
2534,ccminer,Ccminer,2018-01-15 20:40:27.890,CCM100
2535,save-and-gain,Save And Gain,2018-01-15 20:40:27.890,SANDG
2536,gbcgoldcoin,Gbcgoldcoin,2018-01-15 20:40:27.890,GBC
2537,digital-credits,Digital Credits,2018-01-15 20:40:27.890,DGCS
2538,coffeecoin,Coffeecoin,2018-01-15 20:40:27.890,CFC
2539,pizzacoin,Pizzacoin,2018-01-15 20:40:27.890,PIZZA
2540,burstocean,Burstocean,2018-01-15 20:40:27.890,OCEAN
2541,atmcoin,Atmcoin,2018-01-15 20:40:27.893,ATMC
2542,ins-ecosystem,Ins Ecosystem,2018-01-15 20:40:27.893,INS
2543,bitcoin-diamond,Bitcoin Diamond,2018-01-15 20:40:27.893,BCD
2544,show,Show,2018-01-15 20:40:27.893,SHOW
2545,swftcoin,Swftcoin,2018-01-15 20:40:27.893,SWFTC
2546,medishares,Medishares,2018-01-15 20:40:27.893,MDS
2547,bibox-token,Bibox Token,2018-01-15 20:40:27.893,BIX
2548,internet-node-token,Internet Node Token,2018-01-15 20:40:27.893,INT
2549,genaro-network,Genaro Network,2018-01-15 20:40:27.893,GNX
2550,selfkey,Selfkey,2018-01-15 20:40:27.893,KEY
2551,echolink,Echolink,2018-01-15 20:40:27.893,EKO
2552,waykichain,Waykichain,2018-01-15 20:40:27.897,WIC
2553,smartmesh,Smartmesh,2018-01-15 20:40:27.897,SMT
2554,aidoc,Aidoc,2018-01-15 20:40:27.897,AIDOC
2555,bitcoinx,Bitcoinx,2018-01-15 20:40:27.897,BCX
2556,bottos,Bottos,2018-01-15 20:40:27.897,BTO
2557,game,Game,2018-01-15 20:40:27.897,GTC
2558,cappasity,Cappasity,2018-01-15 20:40:27.897,CAPP
2559,kcash,Kcash,2018-01-15 20:40:27.897,KCASH
2560,html-coin,Html Coin,2018-01-15 20:40:27.897,HTML
2561,high-performance-blockchain,High Performance Blockchain,2018-01-15 20:40:27.897,HPB
2562,topchain,Topchain,2018-01-15 20:40:27.897,TOPC
2563,energo,Energo,2018-01-15 20:40:27.900,TSL
2564,coinlancer,Coinlancer,2018-01-15 20:40:27.900,CL
2565,olympus-labs,Olympus Labs,2018-01-15 20:40:27.900,MOT
2566,qlink,Qlink,2018-01-15 20:40:27.900,QLC
2567,micromoney,Micromoney,2018-01-15 20:40:27.900,AMM
2568,canyacoin,Canyacoin,2018-01-15 20:40:27.900,CAN
2569,hyper-pay,Hyper Pay,2018-01-15 20:40:27.900,HPY
2570,trade-token,Trade Token,2018-01-15 20:40:27.900,TIO
2571,super-bitcoin,Super Bitcoin,2018-01-15 20:40:27.900,SBTC
2572,tezos,Tezos,2018-01-15 20:40:27.900,XTZ
2573,lendconnect,Lendconnect,2018-01-15 20:40:27.900,LCT
2574,kubera-coin,Kubera Coin,2018-01-15 20:40:27.900,KBR
2575,bitclave,Bitclave,2018-01-15 20:40:27.900,CAT
2576,aigang,Aigang,2018-01-15 20:40:27.900,AIX
2577,fairgame,Fairgame,2018-01-15 20:40:27.903,FAIR
2578,qbao,Qbao,2018-01-15 20:40:27.903,QBT
2579,fargocoin,Fargocoin,2018-01-15 20:40:27.903,FRGC
2580,ignis,Ignis,2018-01-15 20:40:27.903,IGNIS
2581,sophiatx,Sophiatx,2018-01-15 20:40:27.903,SPHTX
2582,segwit2x,Segwit2x,2018-01-15 20:40:27.903,B2X
2583,viuly,Viuly,2018-01-15 20:40:27.903,VIU
2584,ugchain,Ugchain,2018-01-15 20:40:27.903,UGC
2585,aware,Aware,2018-01-15 20:40:27.903,AWR
2586,cfun,Cfun,2018-01-15 20:40:27.903,CFUN
2587,measurable-data-token,Measurable Data Token,2018-01-15 20:40:27.907,MDT
2588,cyder,Cyder,2018-01-15 20:40:27.907,CYDER
2589,ug-token,Ug Token,2018-01-15 20:40:27.907,UGT
2590,win-coin,Win Coin,2018-01-15 20:40:27.907,WC
2591,rebellious,Rebellious,2018-01-15 20:40:27.907,REBL
2592,filecoin,Filecoin,2018-01-15 20:40:27.907,FIL
2593,bigone-token,Bigone Token,2018-01-15 20:40:27.907,BIG
2594,telcoin,Telcoin,2018-01-15 20:40:27.907,TEL
2595,ea-coin,Ea Coin,2018-01-15 20:40:27.907,EAG
2596,comsa-eth,Comsa Eth,2018-01-15 20:40:27.907,CMS
2597,atn,Atn,2018-01-15 20:40:27.910,ATN
2598,stronghands,Stronghands,2018-01-15 20:40:27.910,SHND
2599,maker,Maker,2018-01-15 20:40:27.910,MKR
2600,poly-ai,Poly Ai,2018-01-15 20:40:27.910,AI
2601,united-bitcoin,United Bitcoin,2018-01-15 20:40:27.910,UBTC
2602,bitdegree,Bitdegree,2018-01-15 20:40:27.910,BDG
2603,zap,Zap,2018-01-15 20:40:27.910,ZAP
2604,b3coin,B3coin,2018-01-15 20:40:27.910,B3
2605,comsa-xem,Comsa Xem,2018-01-15 20:40:27.910,CMS
2606,infchain,Infchain,2018-01-15 20:40:27.910,INF
2607,ace,Ace,2018-01-15 20:40:27.910,ACE
2608,cloud,Cloud,2018-01-15 20:40:27.910,CLD
2609,mixin,Mixin,2018-01-15 20:40:27.913,XIN
2610,homeblockcoin,Homeblockcoin,2018-01-15 20:40:27.913,HBC
2611,weth,Weth,2018-01-15 20:40:27.913,WETH
2612,jingtum-tech,Jingtum Tech,2018-01-15 20:40:27.913,SWTC
2613,polis,Polis,2018-01-15 20:40:27.913,POLIS
2614,htmlcoin,Htmlcoin,2018-01-15 20:40:27.913,HTML5
2615,davorcoin,Davorcoin,2018-01-15 20:40:27.913,DAV
2616,cryptopiafeeshares,Cryptopiafeeshares,2018-01-15 20:40:27.913,CEFS
2617,clubcoin,Clubcoin,2018-01-15 20:40:27.913,CLUB
2618,numus,Numus,2018-01-15 20:40:27.917,NMS
2619,bitair,Bitair,2018-01-15 20:40:27.917,BTCA
2620,infinitecoin,Infinitecoin,2018-01-15 20:40:27.917,IFC
2621,fapcoin,Fapcoin,2018-01-15 20:40:27.917,FAP
2622,fazzcoin,Fazzcoin,2018-01-15 20:40:27.917,FAZZ
2623,antimatter,Antimatter,2018-01-15 20:40:27.917,ANTX
2624,sphre-air,Sphre Air,2018-01-15 20:40:27.917,XID
2625,lightning-bitcoin,Lightning Bitcoin,2018-01-15 20:40:27.917,LBTC
2626,lltoken,Lltoken,2018-01-15 20:40:27.917,LLT
2627,ignition,Ignition,2018-01-15 20:40:27.917,IC
2628,tokenclub,Tokenclub,2018-01-15 20:40:27.920,TCT
2629,escoro,Escoro,2018-01-15 20:40:27.920,ESC
2630,hackspace-capital,Hackspace Capital,2018-01-15 20:40:27.920,HAC
2631,swisscoin,Swisscoin,2018-01-15 20:40:27.920,SIC
2632,uquid-coin,Uquid Coin,2018-01-15 20:40:27.920,UQC
2633,coupecoin,Coupecoin,2018-01-15 20:40:27.920,COUPE
2634,bitsoar,Bitsoar,2018-01-15 20:40:27.920,BSR
2635,bitserial,Bitserial,2018-01-15 20:40:27.920,BTE
2636,bitcoin-atom,Bitcoin Atom,2018-01-15 20:40:27.920,BCA
2637,neo-gold,Neo Gold,2018-01-15 20:40:27.920,NEOG
2638,dimcoin,Dimcoin,2018-01-15 20:40:27.920,DIM
2639,tokugawa,Tokugawa,2018-01-15 20:40:27.920,TOK
2640,karma,Karma,2018-01-15 20:40:27.920,KRM
2641,infinity-economics,Infinity Economics,2018-01-15 20:40:27.923,XIN
2642,golos-gold,Golos Gold,2018-01-15 20:40:27.923,GBG
2643,zengold,Zengold,2018-01-15 20:40:27.923,ZENGOLD
2644,spectre-dividend,Spectre Dividend,2018-01-15 20:40:27.923,SXDT
2645,vezt,Vezt,2018-01-15 20:40:27.923,VZT
2646,strikebitclub,Strikebitclub,2018-01-15 20:40:27.923,SBC
2647,bankex,Bankex,2018-01-15 20:40:27.923,BKX
2648,fidentiax,Fidentiax,2018-01-15 20:40:27.923,FDX
2649,ties-network,Ties Network,2018-01-15 20:40:27.927,TIE
2650,granitecoin,Granitecoin,2018-01-15 20:40:27.927,GRN
2651,pluscoin,Pluscoin,2018-01-15 20:40:27.927,PLC
2652,uttoken,Uttoken,2018-01-15 20:40:27.927,UTT
2653,gold-reward-token,Gold Reward Token,2018-01-15 20:40:27.927,GRX
2654,bitcoin-god,Bitcoin God,2018-01-15 20:40:27.927,GOD
2655,plexcoin,Plexcoin,2018-01-15 20:40:27.927,PLX
2656,blockcdn,Blockcdn,2018-01-15 20:40:27.927,BCDN
2657,high-gain,High Gain,2018-01-15 20:40:27.927,HIGH
2658,litecoin-gold,Litecoin Gold,2018-01-15 20:40:27.927,LTG
2659,leverj,Leverj,2018-01-15 20:40:27.930,LEV
2660,bloomtoken,Bloomtoken,2018-01-15 20:40:27.930,BLT
2661,spectre-utility,Spectre Utility,2018-01-15 20:40:27.930,SXUT
2662,kzcash,Kzcash,2018-01-15 20:40:27.930,KZC
2663,boscoin,Boscoin,2018-01-15 20:40:27.930,BOS
2664,op-coin,Op Coin,2018-01-15 20:40:27.930,OPC
2665,numuscash,Numuscash,2018-01-15 20:40:27.930,NUMUS
2666,guts-tickets,Guts Tickets,2018-01-15 20:40:27.930,GET
2667,terranova,Terranova,2018-01-15 20:40:27.930,TER
2668,nimfamoney,Nimfamoney,2018-01-15 20:40:27.930,NIMFA
2669,magiccoin,Magiccoin,2018-01-15 20:40:27.930,MAGE
2670,gamechain,Gamechain,2018-01-15 20:40:27.930,GCS
2671,pylon-network,Pylon Network,2018-01-15 20:40:27.930,PYLNT
